Participant ID,Duration_seconds,LowQualityTag_Perc,UniversalDisagreement_Perc,ASC_Score_Raw,Duration_Norm,LowQualityTag_Norm,UniversalDisagreement_Norm,ASC_Norm,PRI_Score_Heuristic,PRI_Score,PRI_Scale_1_5
bc492631-5764-47d2-9f0b-1a3baf1cc8b3,540.0,0.0,0.0,0.0,0.0898876404494382,1.0,1.0,1.0,0.7269662921348314,0.7269662921348314,3.9078651685393258
89a8f74d-aedd-4d87-ba17-00e4e97651b8,660.0,0.0,0.0,0.2,0.11235955056179775,1.0,1.0,0.8,0.6937078651685394,0.6937078651685394,3.7748314606741578
773da36f-6859-494e-a7d4-dd0434d0b233,1260.0,0.0,0.0,0.0,0.2247191011235955,1.0,1.0,1.0,0.7674157303370785,0.7674157303370785,4.069662921348314
b2def1bb-7132-45a9-9ade-c22d2fd4316b,1440.0,0.0,0.0,0.2,0.25842696629213485,1.0,1.0,0.8,0.7375280898876405,0.7375280898876405,3.950112359550562
ca6e11fa-8bfb-4cf6-bba8-716dfd4ac7ff,1080.0,0.0,0.0,0.2,0.19101123595505617,1.0,1.0,0.8,0.717303370786517,0.717303370786517,3.869213483146068
58dd6005-cce4-449d-8b38-550f9c7cf0c5,960.0,0.0,0.0,0.2,0.16853932584269662,1.0,1.0,0.8,0.710561797752809,0.710561797752809,3.842247191011236
662d837a-3618-47fa-bb31-d0b665aba25a,1140.0,0.1111111111111111,0.0,0.0,0.20224719101123595,0.6666666666666667,1.0,1.0,0.6606741573033708,0.6606741573033708,3.642696629213483
2918b0b0-58a4-4312-94a8-5ab20c148117,1380.0,0.0,0.0,0.2,0.24719101123595505,1.0,1.0,0.8,0.7341573033707866,0.7341573033707866,3.936629213483146
41a2b2b8-9898-42d6-a478-32f8d7c0d921,1140.0,0.0,0.0,0.2,0.20224719101123595,1.0,1.0,0.8,0.7206741573033708,0.7206741573033708,3.8826966292134832
00ff09e2-997a-4153-9ff6-3461bc3faeea,1440.0,0.0,0.0,0.0,0.25842696629213485,1.0,1.0,1.0,0.7775280898876404,0.7775280898876404,4.110112359550562
fc9c2d48-6751-4313-8523-2ed1c2e65a15,1200.0,0.1111111111111111,0.0,0.2,0.21348314606741572,0.6666666666666667,1.0,0.8,0.6240449438202247,0.6240449438202247,3.4961797752808987
b8431a94-be17-4c5f-b978-b70e3d596aac,1080.0,0.0,0.0,0.8,0.19101123595505617,1.0,1.0,0.19999999999999996,0.597303370786517,0.597303370786517,3.389213483146068
3b60aa3c-fa18-488a-a891-5a7f38cf8364,1140.0,0.1111111111111111,0.0,0.6,0.20224719101123595,0.6666666666666667,1.0,0.4,0.5406741573033709,0.5406741573033709,3.1626966292134835
b7f918b0-af81-45aa-9ae6-3f3c423941f7,1200.0,0.0,0.0,0.4,0.21348314606741572,1.0,1.0,0.6,0.6840449438202246,0.6840449438202246,3.7361797752808985
b3330f5c-b02f-4b4d-a885-559fcd8eaba8,1200.0,0.0,0.0,0.4,0.21348314606741572,1.0,1.0,0.6,0.6840449438202246,0.6840449438202246,3.7361797752808985
ba475213-d742-4b82-a849-2a600cd9933a,840.0,0.0,0.0,0.0,0.14606741573033707,1.0,1.0,1.0,0.743820224719101,0.743820224719101,3.975280898876404
8e3e87d0-b888-47a4-bb8c-b22994c08fb9,1380.0,0.0,0.0,0.0,0.24719101123595505,1.0,1.0,1.0,0.7741573033707865,0.7741573033707865,4.096629213483146
a90d1ae7-feed-468e-908a-9d9a675b8ccb,1080.0,0.0,0.0,0.4,0.19101123595505617,1.0,1.0,0.6,0.6773033707865169,0.6773033707865169,3.7092134831460677
1271f4f1-ee58-4038-91a9-cae87f5ac578,1200.0,0.1111111111111111,0.25,0.2,0.21348314606741572,0.6666666666666667,0.25,0.8,0.4740449438202247,0.4740449438202247,2.896179775280899
2f625d5c-5a32-40ca-a9b7-c070a1c48db1,1320.0,0.0,0.0,0.2,0.23595505617977527,1.0,1.0,0.8,0.7307865168539326,0.7307865168539326,3.9231460674157304
e037131a-ada7-42f5-9984-38e02f331be0,840.0,0.0,0.0,0.0,0.14606741573033707,1.0,1.0,1.0,0.743820224719101,0.743820224719101,3.975280898876404
a511cff7-0107-41ef-a275-19de509adca5,900.0,0.1111111111111111,0.0,0.2,0.15730337078651685,0.6666666666666667,1.0,0.8,0.6071910112359551,0.6071910112359551,3.4287640449438204
a9a60f0b-640a-4a6e-9417-50091fa7a708,1560.0,0.1111111111111111,0.0,0.2,0.2808988764044944,0.6666666666666667,1.0,0.8,0.6442696629213484,0.6442696629213484,3.5770786516853934
20a69042-a3f2-41c7-850a-e7c50dc9a359,1020.0,0.0,0.25,0.4,0.1797752808988764,1.0,0.25,0.6,0.5239325842696629,0.5239325842696629,3.0957303370786518
b796301f-89c9-4f82-af9b-6aa7b36c1646,1440.0,0.2222222222222222,0.0,0.2,0.25842696629213485,0.33333333333333337,1.0,0.8,0.5375280898876404,0.5375280898876404,3.150112359550562
7a88ca52-55aa-4de0-bb63-f32a9342d86d,540.0,0.16666666666666666,0.3333333333333333,,0.0898876404494382,0.5,0.0,,,,
6dcf9723-3a9f-4cb5-8502-cc8843332296,1080.0,0.1111111111111111,0.0,0.2,0.19101123595505617,0.6666666666666667,1.0,0.8,0.617303370786517,0.617303370786517,3.469213483146068
b3c0ae13-eeec-4b2f-bf30-912ba79ead5b,780.0,0.0,0.0,0.2,0.1348314606741573,1.0,1.0,0.8,0.7004494382022471,0.7004494382022471,3.8017977528089886
89c4763c-39e6-48eb-896f-c81c357b8feb,780.0,0.0,0.0,0.2,0.1348314606741573,1.0,1.0,0.8,0.7004494382022471,0.7004494382022471,3.8017977528089886
0040930d-c603-4688-a031-957b13650e27,900.0,0.0,0.0,0.2,0.15730337078651685,1.0,1.0,0.8,0.7071910112359551,0.7071910112359551,3.8287640449438203
069f9281-aed8-4072-b8f9-54c4aa6930c7,780.0,0.0,0.0,0.4,0.1348314606741573,1.0,1.0,0.6,0.6604494382022471,0.6604494382022471,3.6417977528089884
9cfa5877-6313-4402-801e-17d840c45032,1380.0,0.0,0.0,0.0,0.24719101123595505,1.0,1.0,1.0,0.7741573033707865,0.7741573033707865,4.096629213483146
d99c07f8-5276-40bf-8d16-013f00bb76f1,1380.0,0.0,0.0,0.6,0.24719101123595505,1.0,1.0,0.4,0.6541573033707866,0.6541573033707866,3.6166292134831464
5c1f340f-a963-4fc0-b539-3df627dd6787,1080.0,0.0,0.0,0.0,0.19101123595505617,1.0,1.0,1.0,0.7573033707865169,0.7573033707865169,4.0292134831460675
ac4fefde-507b-4fce-9d1d-a33cf2b9bea6,1800.0,0.0,0.0,0.4,0.3258426966292135,1.0,1.0,0.6,0.717752808988764,0.717752808988764,3.871011235955056
32165867-1766-408b-9c89-70de4db427e5,1560.0,0.0,0.0,0.2,0.2808988764044944,1.0,1.0,0.8,0.7442696629213483,0.7442696629213483,3.9770786516853933
368f74e8-743f-4367-955e-845df4a8646e,1200.0,0.0,0.0,0.0,0.21348314606741572,1.0,1.0,1.0,0.7640449438202246,0.7640449438202246,4.056179775280898
744bec3d-2b25-4c9c-88c4-673d57260be3,960.0,0.0,0.0,0.4,0.16853932584269662,1.0,1.0,0.6,0.670561797752809,0.670561797752809,3.682247191011236
7c3d81d9-c90e-4bd0-aa97-2f9ebc721d15,780.0,0.1111111111111111,0.0,0.2,0.1348314606741573,0.6666666666666667,1.0,0.8,0.6004494382022473,0.6004494382022473,3.401797752808989
2ce4dfda-9be3-4910-92ae-0b72b85a9eaf,1920.0,0.0,0.0,0.0,0.34831460674157305,1.0,1.0,1.0,0.8044943820224719,0.8044943820224719,4.217977528089888
481c53f9-665a-4876-b843-585f69eb9e6c,1860.0,0.0,0.0,0.2,0.33707865168539325,1.0,1.0,0.8,0.761123595505618,0.761123595505618,4.044494382022473
b1bb4054-5a15-46ae-9171-c9e7be6d4528,1380.0,0.0,0.0,0.2,0.24719101123595505,1.0,1.0,0.8,0.7341573033707866,0.7341573033707866,3.936629213483146
44e9f449-1d0e-4747-85fe-d31239390fe7,1500.0,0.0,0.0,0.4,0.2696629213483146,1.0,1.0,0.6,0.7008988764044944,0.7008988764044944,3.8035955056179778
02cb6887-013a-4d44-ab2a-4bb8a450f756,1620.0,0.0,0.0,0.2,0.29213483146067415,1.0,1.0,0.8,0.7476404494382023,0.7476404494382023,3.990561797752809
104dff79-0878-4b72-a2d5-810e4efc7d07,1920.0,0.0,0.0,0.2,0.34831460674157305,1.0,1.0,0.8,0.764494382022472,0.764494382022472,4.0579775280898875
2aae0949-933f-4a93-809e-d11c026cde85,840.0,0.0,0.0,0.4,0.14606741573033707,1.0,1.0,0.6,0.6638202247191011,0.6638202247191011,3.6552808988764043
c6ce05be-463b-45d2-9441-8a15a3e5a46f,2640.0,0.0,0.0,0.6,0.48314606741573035,1.0,1.0,0.4,0.7249438202247191,0.7249438202247191,3.8997752808988766
57409153-4b22-44b7-93a2-b47d3ccacd9f,1260.0,0.0,0.0,0.2,0.2247191011235955,1.0,1.0,0.8,0.7274157303370786,0.7274157303370786,3.9096629213483145
44b0c868-430d-41d3-b102-65aa5593c0d6,1080.0,0.0,0.0,0.2,0.19101123595505617,1.0,1.0,0.8,0.717303370786517,0.717303370786517,3.869213483146068
60f15a70-ffc4-4ba6-afc4-a3ba5f146267,1380.0,0.0,0.0,0.2,0.24719101123595505,1.0,1.0,0.8,0.7341573033707866,0.7341573033707866,3.936629213483146
c9d1d545-5f33-4249-a5a4-86c521c34c63,900.0,0.0,0.0,0.6,0.15730337078651685,1.0,1.0,0.4,0.6271910112359551,0.6271910112359551,3.5087640449438204
0a160552-2cda-422f-bcba-6996c918d66f,2100.0,0.0,0.0,0.4,0.38202247191011235,1.0,1.0,0.6,0.7346067415730336,0.7346067415730336,3.9384269662921345
40b5929e-ac39-405f-86fb-a68a3dc0fb66,1920.0,0.0,0.0,1.0,0.34831460674157305,1.0,1.0,0.0,0.604494382022472,0.604494382022472,3.417977528089888
ba00d7b2-40d2-45de-8422-48c214ed66fb,1800.0,0.0,0.0,0.0,0.3258426966292135,1.0,1.0,1.0,0.797752808988764,0.797752808988764,4.191011235955056
964590a7-3373-482b-a0b5-693e37bdc89b,1560.0,0.0,0.0,0.2,0.2808988764044944,1.0,1.0,0.8,0.7442696629213483,0.7442696629213483,3.9770786516853933
f632c78f-a111-4b18-a2d8-69fdab21cab7,1920.0,0.0,0.0,0.0,0.34831460674157305,1.0,1.0,1.0,0.8044943820224719,0.8044943820224719,4.217977528089888
d02851e2-5953-47d2-aca0-f47c53231dc3,720.0,0.0,0.0,0.2,0.12359550561797752,1.0,1.0,0.8,0.6970786516853933,0.6970786516853933,3.788314606741573
932bfde6-2369-47a6-85e8-26e80d8caef2,1620.0,0.2222222222222222,0.0,0.4,0.29213483146067415,0.33333333333333337,1.0,0.6,0.5076404494382023,0.5076404494382023,3.030561797752809
408ccb9b-bb56-4cdd-97c0-d19f1630375e,1140.0,0.0,0.0,0.6,0.20224719101123595,1.0,1.0,0.4,0.6406741573033707,0.6406741573033707,3.562696629213483
81aa31e7-3e96-4d2a-ac21-948b0614d0f5,240.0,0.0,0.0,0.6,0.033707865168539325,1.0,1.0,0.4,0.5901123595505617,0.5901123595505617,3.360449438202247
f898988e-bd0e-434c-9fa5-6761011dcd41,900.0,0.0,0.0,0.2,0.15730337078651685,1.0,1.0,0.8,0.7071910112359551,0.7071910112359551,3.8287640449438203
